geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
18,915993,1683176,1974,62888,168437,67725,47947,62856,83348,96730,104383,78948,34158,6691878,3295973,3395905,37.8,5266285,628603,152940,472419,10560,15103,142719,6219459,29453,2599169,55746,29369,2903576,304407,57963,24104,659,28.5,1791749,7258,1166290,475155,305886,187677,105209,10358,2642,169269,43795,40649,469616,490940,441866,208732,374808,214783,73091600,159391,114524,125482,134723,121949,139083,123745,129561,112909,219818,281837,355463,223160,135223,121121,101180,820,91300,147300,226600,1248277,2599169,807420,2101210,108916,71369,102756,142058,104550,60936,67916,142873,89343,68738,160531,215131,220400,230073,136453,101273,48361,49406,139346,231089,208885,219831,191454,207508,208237,219488,87291,119210,73648,91639,122027,80929,49894,44400,202643,209755,221322,131280,90216,52936,44170,131220,226051,208221,215999,199189,209580,216425,228112,87886,132291,76346,108327,141712,108085,71962,82177,5539927,637277,14040,154220,351814,101109,113474,124418,55649,489033,3814,3388035,3238769,149266,1911304,5303153,3391849,9511,4996,32586,32225,25778,15756,343303,367749,771811,981958,1567057,389501,22332,2913921,282715,1293,2631206,630719,335650,40996,280791,196142,735088,172837,41823,629324,149014,115633,353805,269438,177590,76288,5598,204774,0.4511,439255,187652,1480040,242646,342790,359165,361362,1657592,339022,491834,70166,133875,76179,29818,62512,312779,156405,841734,2601,1117127,84563,160301,209581,1117127,277288,641017,672259,531078,827787,995492,410815,3416747,6489261,6612948,6443607,852638,672259,1284953,61795,122285,3175022,397824,771811,1255109,308980,325867,578149,4467893,214583,180067,457342,3052737,472419,6274104,5715809,297188,109258,,,,,,,2018
26,1437465,2520001,1971,85273,253817,97259,64561,93935,122335,135076,140928,103114,43684,9995915,4926816,5069099,39.8,7476047,1363183,324358,517381,46417,14443,250796,9478534,62919,3957466,56697,31508,4614552,657086,58610,35070,710,29.3,2817484,12627,1671899,663450,422149,253324,148014,15338,5473,241301,59207,51805,632841,714767,671639,329195,559941,322062,109262625,270623,176624,178250,200691,183883,204608,187589,187862,162068,312973,413704,504604,341456,209169,219321,204041,861,93000,162500,260300,1849470,3957466,1139982,3312713,207484,106495,121591,198181,166822,100223,148573,251501,84623,59413,354393,292256,295210,322007,199880,137584,77705,69653,206191,354750,304303,306002,273277,311401,326625,342639,141862,196268,117273,155993,203547,141323,81132,69935,276927,291801,297048,189136,133928,72428,72419,191896,334531,297769,295970,290313,318675,334058,358117,148482,214351,127588,170220,234565,165797,118722,134358,7825285,1376751,53012,325828,462089,141718,173818,206235,82004,886264,3785,4973988,4708456,265532,3114245,8092018,4977773,21395,13516,80274,74104,26953,17564,495996,565081,1239251,1606176,2164265,553503,60461,4196504,412152,1198,3784352,1001415,282701,52073,459106,261657,1094332,249818,60815,885248,218435,158401,500757,449833,212300,105681,5456,248255,0.4679,792642,226269,1972855,520948,459719,492430,524346,2399567,538072,612424,113592,214063,145920,34430,85342,429380,296068,1318795,5219,1717417,132978,302725,322424,1717417,368162,796489,987180,839208,1336276,1521313,548897,5149393,9774124,9891083,9665274,1373349,987180,2252674,104812,189655,4615506,657727,1239251,1695003,526294,590176,1068653,6869846,315536,288239,591631,4425851,517381,9426732,8499740,282861,90106,,,,,,,2018
44,159097,247476,1960,9224,32568,11534,10760,13918,19691,18027,20884,12166,6447,1057315,515900,541415,40,754990,61691,35378,168341,2772,8922,25024,888974,11651,406573,64340,34999,469153,62580,10727,4680,851,28.9,251354,3313,171436,64241,39312,25590,12109,1216,397,24929,6096,5227,74389,80634,81010,35837,61370,40083,12516125,27723,21024,18233,16063,15711,16487,15664,16304,11939,31954,38585,49257,44217,25366,29440,28606,998,205300,273800,382100,174713,406573,155219,259639,15483,49447,61514,20972,17457,13550,25978,4873,4242,4575,29961,28267,28829,29430,19050,17042,6484,8016,24148,39085,35118,32268,29218,32195,35729,35315,16408,19743,13235,15398,20349,13163,9040,8370,26163,27862,25913,18394,20149,7941,7758,21174,37778,34368,33293,28358,34106,37976,37896,16996,22200,12293,15504,26492,17919,12793,18089,852805,70749,4341,36064,48596,15302,21614,18484,12023,76107,4034,558359,527497,30862,319094,881487,562393,1553,1451,3415,3614,10103,6280,51156,59228,147507,199152,203908,56878,8403,465031,42327,559,422704,82404,28962,2801,57497,28801,143814,37089,7390,57469,21846,20431,61476,55389,22007,11487,1313,21238,0.47,107154,41231,210606,65963,46134,42842,49786,245923,67605,80586,10815,26260,20162,6145,10817,43571,21620,139390,518,206075,16256,40133,54698,206075,35624,68264,115540,101994,143024,153211,48967,558050,1016469,1047975,1027964,131205,115540,194842,17903,19221,519921,61601,147507,176913,48185,78052,85056,740695,36916,30507,59954,500700,168341,1002885,784840,122953,53598,,,,,,,2018
47,894972,1708168,1984,83868,181672,72430,55654,77902,96355,99127,104078,73987,34083,6770010,3302191,3467819,38.9,4984848,1123551,118553,372901,15812,15771,134385,6397109,19267,2603140,52375,29284,2992412,389272,73313,29420,678,29.5,1723984,13049,1010900,459041,280727,161906,105364,8429,5028,178314,34636,31073,388680,495782,462648,209731,420763,241290,74868850,186723,135643,143510,134076,132513,139633,132401,123990,105926,212194,265872,322410,212572,120758,115243,119676,861,106400,177500,285500,1245738,2603140,879156,2038944,99893,78505,100159,136971,110442,65275,83998,275046,144997,101791,126933,206896,213478,220734,133678,93096,43477,45100,131113,241098,212039,211526,204900,218230,213828,209457,84555,129728,76181,98292,132552,91020,54452,36761,197543,199694,214031,123321,89370,44750,41977,130929,243081,218565,221870,208142,227453,224450,235674,94760,136670,78354,113837,159344,111743,75560,76701,5235588,1137801,19136,119046,262325,88330,103080,143344,54871,503275,15860,3315104,3133153,181951,2100373,5431337,3330964,7255,4432,65591,62615,20589,10715,334167,340848,801616,1021392,1509375,419494,17204,2846602,277378,187,2569224,664549,293619,28473,304309,204744,702065,185598,46035,412442,148661,130329,363023,321396,211817,74261,4591,223801,0.4778,473809,156592,1477132,347639,323178,347876,347930,1583282,315877,564949,56044,138786,81005,35266,74695,301700,168302,855798,4050,1119298,59969,149373,208005,1119298,268218,521174,688519,535944,792873,996193,440900,3536026,6603013,6692936,6533676,1011016,688519,1323317,40058,146837,3092819,348066,801616,1213413,301224,328826,674027,4640823,191410,198215,337463,2945982,372901,6365571,5899662,265195,107532,,,,,,,2018
05,387213,769134,1984,41639,78211,29408,23438,31329,42490,44704,48861,39662,16204,3013825,1476680,1537145,38.1,2174167,454521,46681,230300,17615,4612,76651,2783525,5009,1156347,47062,26626,1380521,224174,36912,16436,559,28.3,760401,4544,410135,213739,125245,73193,45036,5121,1895,88494,17073,15040,222928,222739,172409,70301,145564,70784,27221965,94571,70128,67127,74669,65034,65082,61532,56945,57006,95318,110606,122162,84215,46656,43601,41695,731,75800,133100,212600,553461,1156347,395946,965493,23840,43102,47037,46792,52405,19704,21377,157698,60024,55849,51091,96447,97924,103438,59888,44653,26024,21773,56338,101526,93893,93338,88698,89899,91333,95719,39253,50414,30948,43739,63468,43307,24905,19755,91645,94599,100064,59955,43525,20772,18775,56066,102191,95327,96355,88662,93817,95294,100315,42158,56071,34486,53183,70984,53904,32583,36414,2306096,456714,20951,47548,168747,31886,31915,40073,20835,218592,3605,1379147,1317275,61872,1006856,2389608,1382752,3002,2819,23548,24441,11374,6330,137066,147156,296422,363722,703960,207632,4685,1210850,135838,212,1075012,294512,133441,37561,105474,88455,323433,58886,18073,187817,63754,56663,169215,101361,74995,31588,1350,79602,0.4845,174853,84227,686867,136043,154611,160553,155445,723650,139935,258986,21108,45452,30793,18980,35474,140397,74414,366618,1187,443571,29750,75601,93443,443571,130516,238663,281588,222937,370301,442731,188112,1514263,2925448,2975961,2901703,504504,281588,604811,20052,48766,1301150,154143,296422,570551,133319,125495,317349,2021939,63801,60908,222950,1252384,230300,2825733,2609015,154946,66061,,,,,,,2018
53,1015938,1879637,1983,56730,232491,89987,67479,97368,127511,140329,145112,85487,34093,7535591,3766859,3768732,37.7,5111274,281902,655415,970353,81400,14078,369024,6565238,255079,2895575,74073,39119,3148084,252509,44665,16072,1184,29.1,1818988,74328,1233756,531448,386821,208761,161320,12830,3910,144627,43215,39766,416715,495853,466813,223178,470778,310845,96998425,134537,87576,94801,104171,98670,106507,111311,115731,104777,207383,298579,390219,306373,205508,247929,281503,1316,245600,373100,592800,1454891,2895575,1076587,1981330,125282,73874,110271,139855,157813,137027,218002,197119,149096,119229,148864,236309,239621,236029,134540,94868,46476,50960,150587,306960,288864,278088,233843,239463,229550,241423,92705,134218,85068,105069,147924,92848,54511,46935,221885,226866,232126,134563,88544,44822,44465,137867,280753,276792,261925,232472,233939,227969,246602,100499,145011,86349,119726,166645,109201,68590,81121,5633263,291808,97329,661781,312979,113895,155463,252334,116459,567203,49609,3858829,3692600,166229,2144389,6052827,3908438,40405,30629,20648,16618,49589,28735,337256,374133,1187508,1517004,1661939,333433,215081,2954265,357163,14311,2597102,917810,371750,95932,353006,255141,797249,194379,76419,350875,167796,181637,421357,504490,201410,92909,6610,273035,0.4574,725596,143185,1133822,343758,373519,368871,357441,1776612,384412,437484,94273,194482,126404,34803,51088,219933,216376,937359,5535,1549122,119575,197731,566337,1549122,350794,445313,720860,626511,841326,1082516,500967,4051076,7400557,7453439,7267562,759013,720860,1730653,134410,238682,3659614,533450,1187508,945747,386584,524199,810619,5215063,269358,368793,398599,3420932,970353,7077397,5659802,609588,235323,,,,,,,2018
49,255124,743767,1989,16458,55851,23718,18836,25179,33230,40115,44132,26570,10819,3161105,1592457,1568648,31,2459891,37546,74784,450220,27959,6356,75539,2710885,32863,998891,71414,29756,1108739,109848,19734,6855,923,27.6,703983,8416,491897,292432,238122,112272,119259,4070,2521,54310,15815,15304,222000,266038,217459,95449,155151,70741,30994285,39247,27620,27765,34046,37955,38845,37980,42904,43265,78883,115948,153401,117578,71425,68509,63520,1043,218500,303300,420500,608407,998891,294908,753337,72434,28981,45538,39772,47479,42650,42590,35294,75421,51668,35107,128310,134230,137167,78846,47924,24574,28761,81848,125707,110378,116715,106857,86769,73439,76145,28527,42192,24653,34693,42517,28398,19922,13885,121884,122880,133785,74729,48674,20957,27598,77036,120142,107117,110497,103884,86403,72420,76280,31192,45941,26596,34744,49003,30756,24752,21378,2708195,40365,34678,75898,176971,38627,44667,51867,19144,172452,3716,1583737,1533562,50175,742077,2329530,1587453,4127,3051,1608,1748,22982,13309,127676,125451,427561,534780,931831,119887,20179,1315578,168587,3274,1146991,381769,127088,23563,134109,116509,344063,106439,29624,153370,70339,72591,178581,197083,73732,33559,915,117169,0.4269,224884,48109,423407,69667,206792,211986,214503,1011152,231188,142082,24532,63802,46648,7545,16708,67831,80006,307072,921,597548,22686,39919,159425,597548,138563,197575,366436,233440,239331,402132,200340,1520605,3110944,3114717,3011925,280773,366436,653968,36626,104279,1514189,191808,427561,367329,148992,160409,313168,1871902,83294,71011,228767,1409910,450220,2910911,2450295,313706,97342,,,,,,,2018
39,1761203,2924244,1968,116120,332890,118313,85190,121715,177530,196728,213935,164355,72445,11689442,5732095,5957347,39.5,9182383,1425930,269314,455918,18605,20784,312689,11233524,87413,4685447,56111,31293,5217617,532170,95193,37649,641,27.6,3086226,9946,1924876,786821,477758,305388,152674,13440,6256,309063,74324,66371,756296,857896,851195,432583,675650,331993,124680935,330132,220602,223073,235211,223840,236388,215081,218978,196246,373260,482444,603015,419339,242667,238864,226307,797,92500,151100,236100,2112567,4685447,1599221,3569255,241553,213417,227263,248862,210271,115918,197559,192458,104421,86913,325051,352425,352250,389572,232253,163849,79008,84421,220388,403401,367915,359729,335380,362584,373181,398728,160914,221220,134119,177870,225176,161262,93045,83405,340704,338876,362667,221689,155481,81111,74727,212986,397180,364608,361968,339686,369640,382796,417560,173185,241197,148632,197359,269205,202571,138639,164880,9470940,1446306,25672,271762,563785,177212,188128,181431,87044,989184,8024,5930011,5637441,292570,3469577,9407612,5938035,17480,10605,84278,80813,21982,15145,601042,664028,1431014,1864052,2590436,717947,82442,5004846,454572,2012,4550274,1119161,505824,55716,512223,311464,1361986,358994,88446,847686,249895,211858,642851,551829,300083,144410,8037,317842,0.4667,894596,315594,2625971,599556,555854,588462,608794,2777251,581974,746400,112225,253705,154934,34475,104613,553538,303137,1516627,6942,2104540,173710,372537,262157,2104540,420811,950798,1198723,962569,1554305,1753817,686946,6030872,11362304,11555163,11283396,1578673,1198723,2329054,121772,243314,5524421,690735,1431014,2307090,558156,660793,1080163,8027035,365340,268475,741679,5281107,455918,10996313,10189005,261305,93326,,,,,,,2018
17,1745763,3119101,1969,115994,369525,136578,96026,128193,180732,208816,201622,150463,66802,12741080,6266062,6475018,38.3,7760732,1759316,711970,2208868,17215,24310,255782,10532212,582223,4864864,65030,35801,5376176,511312,112947,58493,866,28.9,3210113,35532,2002424,872610,577001,375381,184375,12713,4532,295609,67928,61410,699770,741384,731334,363418,816344,627158,172692890,309799,187148,196778,230715,199822,212845,191290,198978,174986,348760,488167,607741,465929,297668,352091,402147,995,119300,203400,326600,2293091,4864864,1654751,3139808,310106,312337,346724,347987,208127,195272,386854,126989,88075,77540,324594,390783,384930,431268,257140,172181,86659,89582,252769,453675,438704,425515,395053,402713,404797,416020,169967,224570,127293,178370,227775,159021,90664,86613,368673,377307,406872,238829,167695,79513,78831,251672,444808,428330,421226,402596,412184,416360,439596,174993,244721,145421,191088,273382,196855,141111,172955,9135145,1793079,35846,717938,514884,213344,294600,524178,182719,867386,13798,6662825,6294086,368739,3539681,10216304,6676623,44588,34235,101622,100713,138104,88376,515281,580028,1833666,2517054,2855802,715973,223209,5011077,510939,208693,4500138,912051,590165,68671,571290,340773,1460524,451448,115383,741270,292359,222158,662419,760131,430628,177032,5741,264022,0.4852,1219018,296779,2269285,628384,608036,657975,688566,3173587,655832,914782,125891,308218,215939,77974,107748,452730,329567,1618067,8383,2458382,320836,523229,864440,2458382,445327,942383,1368492,1079502,1679307,1771907,626399,6715828,12447271,12599244,12291165,1509247,1368492,2469625,171445,318593,6191586,704851,1833666,1954212,574145,887459,1190629,8706376,507944,706897,678744,5872993,2208868,11981624,9167587,1640227,601206,,,,,,,2018
51,1081217,2094307,1982,74197,226563,92448,74039,96096,119131,135310,140186,87393,36956,8517685,4190738,4326947,38.3,5224295,1597761,550696,812810,18281,20390,288865,7704875,191112,3175524,72577,38900,3538985,363461,59909,30885,1045,29.4,2093205,41127,1419521,578988,398489,245663,140317,9658,2851,180499,40948,36748,465824,606516,554607,272179,583400,390041,114448400,166161,115412,114457,121666,117078,119690,115397,124891,117099,215019,302261,406431,308544,222485,267953,340980,1215,168700,281700,457500,1579078,3175524,1082319,2161105,386634,58522,97495,166304,197466,80379,205641,184169,125327,112030,156507,259000,262188,276222,161071,123123,65440,61657,174628,301051,294866,284367,266438,273691,274380,279151,106588,142496,87777,121278,153157,101913,67364,52892,243102,252591,258192,157274,123199,58252,56655,163084,285283,288988,294494,269267,282522,285102,295157,113571,166370,98254,137836,181200,134064,87196,95294,5737580,1631512,22265,555422,290363,138331,179161,297189,122467,708000,117988,4364136,4180915,183221,2375789,6857913,4482124,38267,24829,101498,96800,45852,28190,351752,371572,1296041,1855841,1869640,430239,86910,3620295,384725,83607,3235570,930787,290691,39008,372216,286162,923908,253063,76293,294616,219960,372750,423982,653649,194452,70856,4340,284770,0.4754,994416,244557,1398061,269106,411119,428386,438505,2124272,480352,588385,74390,214904,200122,40431,76418,284620,185421,1076306,4087,1867088,117361,197251,491078,1867088,344812,459824,823922,685269,944293,1206103,543107,4503782,8264095,8424340,8222578,884647,823922,1545104,93874,236778,4221015,453566,1296041,1168982,349941,731653,741597,5822007,317492,419656,374522,3984237,812810,8015583,6703197,598102,248926,,,,,,,2018
34,1017931,2231636,1967,54362,305721,98667,71272,93155,130208,144288,133050,97591,42305,8908520,4350386,4558134,40,4864534,1137645,861223,1839359,8921,40261,154800,7069161,514636,3249567,81740,42815,3628198,378631,54581,34676,1188,30.6,2078948,47882,1377645,598960,426549,273831,134847,14237,3634,172411,40349,38453,461218,516563,532974,267361,561522,434277,136032825,160863,100237,114845,119681,105619,113081,106240,101910,94438,196703,285234,397522,326712,243495,329913,453074,1336,227200,344000,499800,1663794,3249567,1170619,1939149,349571,329672,213252,169496,182005,143938,266524,34021,78332,66821,261854,262379,266746,291286,172330,110980,52498,57916,170254,297669,287650,287669,283945,293636,307443,307907,119270,160285,90810,118476,162899,113294,67888,67156,255315,251159,281806,169984,103018,53664,48099,171843,281977,283797,296696,279281,306908,325612,326781,128080,176348,104137,136670,199361,146606,102390,128602,5956539,1207995,21131,868213,315944,142438,205813,446434,230769,591628,11003,4718206,4487823,230383,2454360,7183569,4729209,61121,46570,77514,66939,117441,81298,339892,388468,1535321,2073911,1951005,411462,261269,3475992,360215,101066,3115777,701763,180703,14776,357081,272033,1074470,374447,115390,359406,201547,189363,493889,605829,277814,151778,3743,190618,0.4836,989671,182113,1629398,283697,426245,453960,462909,2194158,453314,607496,72800,271541,195263,49034,60263,336573,203067,1188541,4921,1947256,285746,370267,839560,1947256,323787,516897,989049,710834,1096971,1163786,427925,4750954,8739304,8815804,8604563,832133,989049,1427357,112666,205170,4397527,409253,1535321,1481835,318012,707352,700092,6189243,348251,677203,392988,4192357,1839359,8390826,5735066,1394122,590969,,,,,,,2018
32,423172,706638,1994,26495,112176,47649,33067,42740,50253,65150,58930,36777,15022,3034392,1522374,1512018,38.2,1469593,266440,244471,881145,30185,11810,112499,2153247,41741,1129810,58646,31604,1268717,138907,46990,10636,963,30.6,641551,8408,435070,211588,129302,75509,49539,3204,1050,82286,26013,23490,183006,226316,241992,107846,235274,74434,34082115,74368,41667,44630,53460,47139,58742,51823,59290,50181,92355,115225,150362,103695,60008,66152,60713,1108,209400,292200,398200,489381,1129810,488259,756031,57457,18280,82589,97930,69141,37898,82799,65075,59883,42449,14703,94188,95246,104639,59231,35282,21473,19884,50018,115960,111423,105910,99036,102078,97981,94209,36787,55113,28878,44877,65294,40466,25525,18876,90351,93634,96986,54945,32940,19211,15969,53821,110026,105304,100473,99709,100759,95349,96850,35669,58818,35396,49278,68273,45551,27302,25404,1924976,280385,44666,250137,106502,34921,50716,45584,32026,208089,8429,1531366,1446090,85276,881195,2420990,1539795,15015,14857,18106,14975,54798,33323,105599,118270,339675,395986,689220,171921,41143,1266024,149253,156,1116771,332131,161860,20512,339367,109882,235069,78138,22667,67616,67433,58680,161963,162451,92135,30177,2187,78484,0.469,182159,37615,581662,135734,152962,158271,160748,701302,129639,274055,31337,56864,34067,24466,32219,106546,100669,386168,2891,440100,42938,84387,285463,440100,130919,179494,335432,360145,398223,408155,160561,1621454,2991978,3003761,2928345,387327,335432,719023,25010,59394,1426768,176618,339675,496764,161243,124305,381162,2096574,85637,77610,135259,1367374,881145,2849853,1968113,606278,228383,,,,,,,2018
48,3045815,6730268,1987,274630,807503,326954,242330,313730,413766,451034,463767,310544,137743,28701845,14250184,14451661,34.9,11881257,3409081,1413916,11368844,70676,45166,493947,17333001,176785,9776083,60629,30641,11101498,1325415,340043,99601,887,29.5,6034082,56050,3408366,2308836,1487851,783968,651171,37681,15031,820985,172178,155407,1645155,1991021,1812959,791878,1902186,1123075,336985505,632765,416618,413164,468286,429986,463483,423227,422627,393871,764659,965677,1197757,883315,562096,632119,706433,1046,105700,186000,301900,4871974,9776083,3742001,7203628,281543,208548,346725,550430,694291,412416,607593,777298,776363,547254,360057,1024376,1006694,1119069,626274,430689,213407,207745,607828,1082880,1041834,1005548,952689,914323,842988,819434,321317,427209,245888,331003,438057,282692,176359,131881,986405,977725,1052453,606488,405890,197543,196014,566148,1045308,1011938,1025580,926806,925514,868174,875056,327497,463403,278765,375610,504971,344792,238527,251054,21099066,3527027,149997,1430857,1139423,393098,490912,764390,287146,1437444,81114,14185653,13491168,694485,7851156,22117923,14266767,96217,63498,209447,183848,645484,448511,781289,852448,3627047,4614669,7399484,1898189,150427,12065524,1301251,9381,10764273,2613184,1526365,394429,1263471,1188835,2902134,889961,217728,1126931,697821,531815,1530829,1566465,821118,359631,15807,669645,0.4822,1973730,600251,4627856,1211269,1608867,1729526,1673965,7735600,1532999,2963969,224459,606732,370047,302333,301511,864820,655369,3325271,15488,4931037,271609,518223,3071353,4931037,1487805,1773505,2947413,2351408,3168087,3918298,1501830,14877498,28074573,28333482,27518525,4180675,2947413,5284495,195470,693158,13337175,1334999,3627047,3801672,1136683,1438527,2812813,18477097,884010,1051536,1442197,12644017,11368844,26691064,17131619,7836986,3106302,,,,,,,2018
